ID,name,location,type,adname,address,X,Y
62,自有家具厂,"116.743206,23.384419",公司企业;工厂;工厂,龙湖区,安和街与黄山路交叉口西120米,116.743206,23.384419
63,艺海玩具厂,"116.753379,23.382971",公司企业;工厂;工厂,龙湖区,金泰街美列大厦二层,116.753379,23.382971
64,华艺楼梯厂,"116.736138,23.400009",公司企业;工厂;工厂,龙湖区,新锋南街北150米,116.736138,23.400009
65,金海石雕厂,"116.731388,23.407018",公司企业;工厂;工厂,龙湖区,泰山路和汕汾红绿灯口下来200米,116.731388,23.407018
66,瑞中兴玩具厂,"116.785092,23.416799",公司企业;工厂;工厂,龙湖区,新溪街道上头合村,116.785092,23.416799
67,鮀滨制药厂,"116.742625,23.395549",公司企业;工厂;工厂,龙湖区,浦江路48号广东泰恩康(三层),116.742625,23.395549
68,上九食品厂,"116.789674,23.392055",公司企业;工厂;工厂,龙湖区,长兴路东南阳光幼儿园南侧约270米,116.789674,23.392055
69,裕丰石板厂,"116.762702,23.360225",公司企业;工厂;工厂,龙湖区,永益街永安大楼B座1F,116.762702,23.360225
70,金吉盛废铁场,"116.717856,23.421541",公司企业;工厂;工厂,龙湖区,万吉工业园万吉南二街,116.717856,23.421541
71,Breeze百滋,"116.717223,23.417747",公司企业;工厂;工厂,龙湖区,鸥上学校旁嵩山路口交界处西北侧,116.717223,23.417747
72,廷丰玩具厂,"116.750972,23.395603",公司企业;工厂;工厂,龙湖区,广东省汕头市龙湖区辛厝寮龙九巷16号7楼,116.750972,23.395603
73,港新毛织厂,"116.783922,23.414355",公司企业;工厂;工厂,龙湖区,顺旺路健乐幼儿园东侧约230米,116.783922,23.414355
74,老强压折厂,"116.751991,23.382965",公司企业;工厂;工厂,龙湖区,北一巷9号,116.751991,23.382965
75,美尚纺织,"116.753481,23.394245",公司企业;工厂;工厂,龙湖区,韶山路高新中街13号,116.753481,23.394245
76,汕头市龙湖扬弘服饰厂,"116.748796,23.388130",公司企业;工厂;工厂,龙湖区,新津街道泰山路98号3楼南侧,116.748796,23.38813
77,雅格制衣厂,"116.742087,23.390847",公司企业;工厂;工厂,龙湖区,桂和街一巷7号1楼,116.742087,23.390847
78,三金工艺厂,"116.749370,23.436886",公司企业;工厂;工厂,龙湖区,外砂镇蓬发大道易选商场5楼,116.74937,23.436886
79,隆嘉琪毛衫织造厂,"116.729174,23.445927",公司企业;工厂;工厂,龙湖区,龙华街道南社村老溪底工业区溪南底三巷五5号,116.729174,23.445927
80,梓冬毛织厂,"116.730421,23.446165",公司企业;工厂;工厂,龙湖区,龙华街道南社村老溪底工业区,116.730421,23.446165
81,博元毛织厂,"116.730409,23.446046",公司企业;工厂;工厂,龙湖区,G78(汕昆高速),116.730409,23.446046
82,汕头市锐利毛衣厂,"116.728227,23.446819",公司企业;工厂;工厂,龙湖区,龙华街道南社红砖楼前工业区16号,116.728227,23.446819
83,阿鑫电脑横机,"116.729059,23.446864",公司企业;工厂;工厂,龙湖区,南社区,116.729059,23.446864
84,裕欣毛衣,"116.733399,23.446510",公司企业;工厂;工厂,龙湖区,外砂镇南社高速桥下第二间,116.733399,23.44651
85,兴达铜门厂,"116.772166,23.415570",公司企业;工厂;工厂,龙湖区,北兴路,116.772166,23.41557
86,铭斯毛织厂,"116.729878,23.446628",公司企业;工厂;工厂,龙湖区,外砂镇南社村,116.729878,23.446628
87,新思琪毛织厂,"116.749811,23.427126",公司企业;工厂;工厂,龙湖区,龙凤路硕仕宜幼儿园东南侧约280米,116.749811,23.427126
88,津业毛织厂星丹毛织厂,"116.750674,23.439523",公司企业;工厂;工厂,龙湖区,外砂镇蓬中村大路厝1片1号,116.750674,23.439523
89,阿文冲剪加工厂,"116.788572,23.395165",公司企业;工厂;工厂,龙湖区,新海街道东南联兴路二十七巷3号,116.788572,23.395165
90,玻璃鸿,"116.783777,23.389661",公司企业;工厂;工厂,龙湖区,新溪镇六份村金新路北,116.783777,23.389661
91,云泉窗帘加工厂,"116.749080,23.397125",公司企业;工厂;工厂,龙湖区,龙祥街道周厝塭中元一街七横21号,116.74908,23.397125
92,庚植毛织厂,"116.716360,23.456677",公司企业;工厂;工厂,龙湖区,外砂镇大衙村,116.71636,23.456677
93,海丽毛衫织厂,"116.750180,23.441073",公司企业;工厂;工厂,龙湖区,蓬南工业区岐沟片区和厂房6楼,116.75018,23.441073
94,星予玩具厂,"116.735587,23.449918",公司企业;工厂;工厂,龙湖区,外砂镇东溪小学对面工业区,116.735587,23.449918
95,加利食品实业有限公司,"116.717112,23.423154",公司企业;工厂;工厂,龙湖区,万吉南二街16号c幢,116.717112,23.423154
96,嘉博毛衫厂,"116.754033,23.428898",公司企业;工厂;工厂,龙湖区,外砂街道蓬中工业区2幢二楼,116.754033,23.428898
97,金烽毛衣厂,"116.744115,23.424672",公司企业;工厂;工厂,龙湖区,华埠村新华中路11巷6号,116.744115,23.424672
98,汕头市名钦毛织厂,"116.753334,23.398428",公司企业;工厂;工厂,龙湖区,浦江东路与韶山路金津段交叉路口往东南约160米,116.753334,23.398428
99,佳佳毛织厂,"116.755340,23.444578",公司企业;工厂;工厂,龙湖区,蓬发大道海乐城完美巷,116.75534,23.444578
100,妍雯毛织厂,"116.761853,23.442024",公司企业;工厂;工厂,龙湖区,外砂街道李厝村北怡园中路1巷9号,116.761853,23.442024
101,佳佳旺复合膜厂,"116.734926,23.449132",公司企业;工厂;工厂,龙湖区,振南工业区,116.734926,23.449132
102,梓盛毛织厂,"116.748187,23.427741",公司企业;工厂;工厂,龙湖区,龙头村孚洲工业区,116.748187,23.427741
103,凯诚毛织厂,"116.731994,23.452995",公司企业;工厂;工厂,龙湖区,后湖片区7巷,116.731994,23.452995
104,丰暖毛织厂,"116.722690,23.456965",公司企业;工厂;工厂,龙湖区,,116.72269,23.456965
105,膨宇钢筋加工厂,"116.790875,23.388362",公司企业;工厂;工厂,龙湖区,中共路与长兴路交叉口南约100米,116.790875,23.388362
106,川隆纸箱厂,"116.739795,23.424579",公司企业;工厂;工厂,龙湖区,华埠工业区,116.739795,23.424579
107,融达五金加工场,"116.782955,23.413015",公司企业;工厂;工厂,龙湖区,和兴路东段四号,116.782955,23.413015
108,艾佳沙发厂,"116.794436,23.391716",公司企业;工厂;工厂,龙湖区,新溪金鸿公路大十合桂园,116.794436,23.391716
109,佳磊石材加工厂,"116.749018,23.428696",公司企业;工厂;工厂,龙湖区,龙头村龙头浮洲工业区裕鸿昌毛衫后面,116.749018,23.428696
110,虹兴腌制厂,"116.749693,23.442230",公司企业;工厂;工厂,龙湖区,外砂土青年路东侧蓬中工业区,116.749693,23.44223
111,健德毛织厂,"116.737837,23.453597",公司企业;工厂;工厂,龙湖区,,116.737837,23.453597
112,千千缕毛织厂,"116.753929,23.445257",公司企业;工厂;工厂,龙湖区,顺峰路锦骏虹璟湾-西区西北侧约80米,116.753929,23.445257
113,榕林毛织厂,"116.744864,23.446726",公司企业;工厂;工厂,龙湖区,金洲立交与G15沈海高速交叉口东南800米,116.744864,23.446726
114,三盈玩具厂,"116.740119,23.441614",公司企业;工厂;工厂,龙湖区,外砂镇迎宾北路,116.740119,23.441614
115,基宇玩具厂,"116.742926,23.438027",公司企业;工厂;工厂,龙湖区,陈厝合宁和街东和3巷2号,116.742926,23.438027
116,群盛毛织厂,"116.729951,23.446089",公司企业;工厂;工厂,龙湖区,迎宾北路与外砂迎宾路交叉口西200米,116.729951,23.446089
117,波波乐日用品厂,"116.772438,23.378119",公司企业;工厂;工厂,龙湖区,新溪镇西南村西南小学后面,116.772438,23.378119
118,汕头市星航玩具厂,"116.777025,23.375648",公司企业;工厂;工厂,龙湖区,新溪镇十一合村友谊路东侧101号,116.777025,23.375648
119,顺凯织造毛织厂,"116.748311,23.438957",公司企业;工厂;工厂,龙湖区,外砂迎宾路与蓬发路交叉口西北220米,116.748311,23.438957
120,韩依舍毛衫厂,"116.767469,23.437740",公司企业;工厂;工厂,龙湖区,外砂街道李厝新怡路三路二巷一号,116.767469,23.43774
121,潮谦食品厂,"116.785254,23.390438",公司企业;工厂;工厂,龙湖区,新溪镇东升村廿亩内荷花圆一巷4号,116.785254,23.390438
122,外砂烽泰副食品厂,"116.749041,23.427925",公司企业;工厂;工厂,龙湖区,龙头村大园工业区最里面一栋8层楼隔壁,116.749041,23.427925
123,意锋车厢厂,"116.787333,23.400192",公司企业;工厂;工厂,龙湖区,新溪街道六合村,116.787333,23.400192
124,汕头市栢丽毛织服饰,"116.734420,23.448516",公司企业;工厂;工厂,龙湖区,G78汕昆高速北200米,116.73442,23.448516
125,联业织造厂,"116.749085,23.439278",公司企业;工厂;工厂,龙湖区,外砂街道蓬中迎宾北路锦骏花园西50米,116.749085,23.439278
126,树彬工艺纸板厂,"116.781975,23.376943",公司企业;工厂;工厂,龙湖区,新溪镇十一合村中路南二十七巷二号,116.781975,23.376943
127,雅之婷毛织厂,"116.789108,23.402643",公司企业;工厂;工厂,龙湖区,新溪镇六合村合兴路北13巷7号,116.789108,23.402643
128,汕头市瑾依玉珊毛织厂,"116.749736,23.427307",公司企业;工厂;工厂,龙湖区,外砂镇凤美村老池底工业区3号3楼,116.749736,23.427307
129,勇鼎汇玩具厂,"116.752039,23.444291",公司企业;工厂;工厂,龙湖区,外砂街道外砂街道鸿博大厦,116.752039,23.444291
130,春平电脑机工厂,"116.744939,23.448607",公司企业;工厂;工厂,龙湖区,金州村,116.744939,23.448607
131,嘉利不锈钢剪压厂,"116.773323,23.377333",公司企业;工厂;工厂,龙湖区,新溪镇下十合村文英路(西南小学正门斜对面),116.773323,23.377333
132,正艺纸塑工艺厂,"116.751396,23.442969",公司企业;工厂;工厂,龙湖区,外砂林厝工业区,116.751396,23.442969
133,汕头欣裳毛衫织造厂,"116.748696,23.428703",公司企业;工厂;工厂,龙湖区,龙凤路与龙翔路交叉路口往西南约90米,116.748696,23.428703
134,致惠玩具工艺,"116.770344,23.410637",公司企业;工厂;工厂,龙湖区,北中村上牛埔,116.770344,23.410637
135,彬打毛厂,"116.716088,23.461360",公司企业;工厂;工厂,龙湖区,龙华街道大衙北盛工业区07号,116.716088,23.46136
136,创意雨蓬厂,"116.741430,23.424487",公司企业;工厂;工厂,龙湖区,外砂镇华埠村国道旁八坽五巷5号,116.74143,23.424487
137,毛衣刷毛订珠加工厂,"116.772862,23.416830",公司企业;工厂;工厂,龙湖区,新溪镇北中村北兴路尾,116.772862,23.41683
138,韩依品毛织厂,"116.743235,23.433940",公司企业;工厂;工厂,龙湖区,园林路南侧35号2楼,116.743235,23.43394
139,陇源注塑厂,"116.762384,23.443807",公司企业;工厂;工厂,龙湖区,外砂镇李厝村,116.762384,23.443807
140,雅达隆玩具厂,"116.772421,23.418868",公司企业;工厂;工厂,龙湖区,北兴路,116.772421,23.418868
141,王锦雄毛织厂,"116.729889,23.446622",公司企业;工厂;工厂,龙湖区,南社村工业区二路,116.729889,23.446622
142,嘉正隆纺织染厂办事处,"116.749046,23.434349",公司企业;工厂;工厂,龙湖区,汕汾路壳牌(金新加油站)东北侧约60米,116.749046,23.434349
143,曼依纯服饰厂,"116.781205,23.431391",公司企业;工厂;工厂,龙湖区,外砂街道仁和里,116.781205,23.431391
144,浩铭毛织厂,"116.753157,23.430691",公司企业;工厂;工厂,龙湖区,外砂镇迎宾南路爱华B区对面三楼,116.753157,23.430691
145,祥日帐篷厂,"116.784233,23.431543",公司企业;工厂;工厂,龙湖区,外砂镇662乡道仁和村汕北大道下,116.784233,23.431543
146,相益毛衫厂,"116.744778,23.437585",公司企业;工厂;工厂,龙湖区,洪福路与外砂迎宾路交叉口南220米,116.744778,23.437585
147,汕头市万集石业有限公司,"116.744038,23.394410",公司企业;工厂;工厂,龙湖区,新津街道桂和街7巷20号101铺面,116.744038,23.39441
148,轩辉毛织厂,"116.789362,23.400291",公司企业;工厂;工厂,龙湖区,新溪镇六合村合兴路南17巷8号,116.789362,23.400291
149,泽丰服饰毛织厂,"116.787167,23.430119",公司企业;工厂;工厂,龙湖区,外砂镇五香溪村龙尼桥头,116.787167,23.430119
150,麟迪服装羊毛衫厂,"116.761689,23.443035",公司企业;工厂;工厂,龙湖区,内陇乡麟迪羊毛衫厂,116.761689,23.443035
151,杰盛毛织服装厂,"116.749339,23.440940",公司企业;工厂;工厂,龙湖区,外砂镇蓬发大道园林路21号,116.749339,23.44094
152,富源电子厂,"116.797414,23.390741",公司企业;工厂;工厂,龙湖区,大十合附近,116.797414,23.390741
153,外砂五金模具厂,"116.745439,23.438099",公司企业;工厂;工厂,龙湖区,迎宾北路正顺路8号,116.745439,23.438099
154,致远毛衫厂,"116.762517,23.443751",公司企业;工厂;工厂,龙湖区,,116.762517,23.443751
155,荣祥制衣厂,"116.721081,23.383004",公司企业;工厂;工厂,龙湖区,科技东路3号金协大厦二楼,116.721081,23.383004
156,迪尔佳家具厂,"116.710344,23.429365",公司企业;工厂;工厂,龙湖区,海河路3号,116.710344,23.429365
157,金港泡沫厂(发源路),"116.769997,23.400990",公司企业;工厂;工厂,龙湖区,新溪镇下头合,116.769997,23.40099
158,新青食品厂,"116.720382,23.441382",公司企业;工厂;工厂,龙湖区,蔡社南畔工业区,116.720382,23.441382
159,鸿诚食品有限公司,"116.726651,23.439958",公司企业;公司;公司|公司企业;工厂;工厂,龙湖区,下蓬镇渔洲街道火车北站站东路(渔洲中学东侧),116.726651,23.439958
160,鸥下工艺厂,"116.711239,23.406771",公司企业;工厂;工厂,龙湖区,鸥汀街道乐山路与汕樟路交界红灯路口直行二百米左转五十米,116.711239,23.406771
161,汕头市三何电子有限公司,"116.732215,23.390745",公司企业;工厂;工厂,龙湖区,夏桂埔桂安路8号8楼,116.732215,23.390745
162,新龙毛衫厂,"116.746496,23.433270",公司企业;工厂;工厂,龙湖区,外砂镇,116.746496,23.43327
163,下蓬桥头酒厂,"116.719619,23.413128",公司企业;工厂;工厂,龙湖区,鸥汀街道,116.719619,23.413128
164,汕头市银昌食品有限公司,"116.717238,23.377052",公司企业;工厂;工厂,龙湖区,练江路E4栋厂房202,116.717238,23.377052
165,汕头市德泰纸管厂,"116.717192,23.403039",公司企业;工厂;工厂,龙湖区,金新北路266号,116.717192,23.403039
166,恒昌制罐厂,"116.755752,23.42753",公司企业;工厂;工厂,龙湖区,迎宾南路203号附近,116.755752,23.42753
167,亿丽手袋厂,"116.778864,23.385049",公司企业;工厂;工厂,龙湖区,新溪镇西南下九合1队,116.778864,23.385049
168,广东汕头金石制药总厂,"116.753201,23.365298",公司企业;工厂;工厂,龙湖区,泰山南路与金泰立交桥交叉口西南120米,116.753201,23.365298
169,华隆玩具厂,"116.751850,23.442601",公司企业;工厂;工厂,龙湖区,金林路外砂有线电视台内,116.75185,23.442601
170,梓桂纸品厂,"116.722880,23.457347",公司企业;工厂;工厂,龙湖区,外砂镇大衙村,116.72288,23.457347
171,钟艺彩印厂,"116.750189,23.443958",公司企业;工厂;工厂,龙湖区,青年路11号,116.750189,23.443958
172,鑫达毛织厂,"116.716591,23.456530",公司企业;工厂;工厂,龙湖区,外砂街道大衙工业区,116.716591,23.45653
173,汕头龙湖区素舒尔服装厂,"116.780446,23.395911",公司企业;工厂;工厂,龙湖区,新溪镇八合村文化路东侧,116.780446,23.395911
174,汕头市新航服饰有限公司,"116.750286,23.429785",公司企业;工厂;工厂,龙湖区,龙华街道葛沟路北侧第15号,116.750286,23.429785
175,依琳格织造厂,"116.751707,23.441138",公司企业;工厂;工厂,龙湖区,青年路海富花园西侧约140米,116.751707,23.441138
176,天织毛衣厂,"116.748331,23.435781",公司企业;工厂;工厂,龙湖区,蓬发路光荣工业大厦北侧约90米,116.748331,23.435781
177,绿缘毛衫,"116.745286,23.444510",公司企业;工厂;工厂,龙湖区,外砂镇金洲工业区青年路,116.745286,23.44451
178,汕头市雅奇毛织有限公司,"116.769079,23.439731",公司企业;工厂;工厂,龙湖区,662乡道东50米,116.769079,23.439731
179,兴运织造厂,"116.748440,23.439482",公司企业;工厂;工厂,龙湖区,外砂迎宾路锦骏花园-西区西侧约80米,116.74844,23.439482
180,汕头市龙湖区广胜电子厂,"116.746672,23.375289",公司企业;工厂;工厂,龙湖区,黄山路黄山大厦,116.746672,23.375289
181,永汉副食品厂,"116.787097,23.398333",公司企业;工厂;工厂,龙湖区,东直大街附近,116.787097,23.398333
182,粤东机械木箱厂华埠工业区店,"116.739631,23.422667",公司企业;工厂;工厂,龙湖区,汕樟路中国石化(汕华加油站)西南侧约170米,116.739631,23.422667
183,汕头市华源自动化控制设备成套厂,"116.715831,23.383106",公司企业;工厂;工厂,龙湖区,华山北路高新技术开发区,116.715831,23.383106
184,汕头市龙湖区阿强服饰厂,"116.734774,23.394135",公司企业;工厂;工厂,龙湖区,桂顺路18号2楼,116.734774,23.394135
185,汕头市欧侨服饰有限公司,"116.731122,23.388425",公司企业;工厂;工厂,龙湖区,夏桂埔浦江路20号二楼,116.731122,23.388425
186,和盛文体用品厂,"116.725036,23.379346",公司企业;工厂;工厂,龙湖区,天山路成德写字楼E座5层,116.725036,23.379346
187,广东瑞德生物科技有限公司,"116.715152,23.425519",公司企业;工厂;工厂,龙湖区,嵩山北路金洁产业园区c栋,116.715152,23.425519
188,汕头市龙湖区壹曼毛织厂,"116.745212,23.437994",公司企业;工厂;工厂,龙湖区,龙华街道下蔡村第8号,116.745212,23.437994
189,汕头信乐文具礼品有限公司,"116.761850,23.389957",公司企业;工厂;工厂,龙湖区,汕头市龙湖区辛厝寮玉山路西12号,116.76185,23.389957
190,汕头市龙湖区锦隆毛织厂,"116.764109,23.443091",公司企业;工厂;工厂,龙湖区,,116.764109,23.443091
191,汕头市龙湖区大润工艺厂,"116.765145,23.409467",公司企业;工厂;工厂,龙湖区,新溪街道北中村北兴路,116.765145,23.409467
192,汕头市龙湖区康迪隆食品厂,"116.715855,23.421164",公司企业;工厂;工厂|公司企业;公司;公司,龙湖区,嵩山北路汕头水果中心市场西南侧约230米,116.715855,23.421164
193,汕头市龙湖区亿贝玩具厂,"116.762256,23.441662",公司企业;工厂;工厂,龙湖区,外砂镇李厝村百亩内北怡路77号,116.762256,23.441662
194,汕头市海慧服饰有限公司,"116.746247,23.437109",公司企业;工厂;工厂,龙湖区,下蔡村下蔡工业区园林路37号3楼之一,116.746247,23.437109
195,汕头市龙湖区博派纸箱厂,"116.708999,23.453280",公司企业;工厂;工厂,龙湖区,鸥汀街道洋园路旦家园工业区,116.708999,23.45328
196,汕头市龙湖区盈荣毛织厂,"116.762511,23.414531",公司企业;工厂;工厂,龙湖区,新溪镇北中村南皇,116.762511,23.414531
197,汕头经济特区鮀滨制药厂,"116.757973,23.379061",公司企业;公司;医药公司|公司企业;工厂;工厂,龙湖区,珠津工业区韶山路151号,116.757973,23.379061
198,汕头新寄托五金塑胶制品有限公司,"116.751916,23.398801",公司企业;工厂;工厂,龙湖区,周厝塭东元南路十横19号2层,116.751916,23.398801
199,富达毛衫公司,"116.744772,23.431743",公司企业;公司;公司|公司企业;工厂;工厂,龙湖区,外砂镇龙头工业区,116.744772,23.431743
200,汕头市喜悦健康食品有限公司,"116.736450,23.392064",公司企业;工厂;工厂,龙湖区,浦江路39号,116.73645,23.392064
201,汕头市金平区莱雪莉制衣厂,"116.732968,23.390467",公司企业;工厂;工厂,龙湖区,金平区莱雪莉制衣厂,116.732968,23.390467
202,汕头市龙湖区宏再发毛织厂,"116.723552,23.458253",公司企业;工厂;工厂,龙湖区,外砂镇大衙兴业工业区A栋,116.723552,23.458253
203,汕头市金和枥工贸有限公司,"116.701501,23.419955",公司企业;工厂;工厂,龙湖区,万吉工业区龙江路与沿江路交汇处工业厂房F1座,116.701501,23.419955
204,汕头市龙湖区鑫宏隆毛织厂,"116.736183,23.450009",公司企业;工厂;工厂,龙湖区,外砂镇东溪村工业区2巷5号,116.736183,23.450009
205,世家服饰有限公司第一分厂,"116.726755,23.449475",公司企业;工厂;工厂,龙湖区,外砂迎宾北路南社工业区,116.726755,23.449475
206,汕头市信音电子科技有限公司,"116.721115,23.403349",公司企业;公司;机械电子|公司企业;工厂;工厂,龙湖区,龙盛工业区盛业街6号E幢第2-3层,116.721115,23.403349
207,汕头市耀发钢化玻璃有限公司,"116.759916,23.410247",公司企业;工厂;工厂,龙湖区,金新路北中交叉路口前面院内,116.759916,23.410247
208,长丰毛织厂,"116.749856,23.434459",公司企业;工厂;工厂,龙湖区,外砂镇下蔡村和西路8号,116.749856,23.434459
209,汕头市摩高纺织绣品有限公司,"116.717695,23.373294",公司企业;工厂;工厂,龙湖区,大北山二路3号龙湖工业区4栋4楼,116.717695,23.373294
210,汕头市龙湖区下蓬裕兴食品厂,"116.719992,23.444230",公司企业;工厂;工厂,龙湖区,蔡社渔津南区2巷5号,116.719992,23.44423
211,汕头市龙湖区强华包装制罐厂,"116.736263,23.371339",公司企业;工厂;工厂,龙湖区,珠池路36号,116.736263,23.371339
212,汕头市润轩洗涤用品有限公司,"116.717148,23.420916",公司企业;工厂;工厂,龙湖区,万吉工业区南面、嵩山路东侧,116.717148,23.420916
213,汕头市龙湖区尊尚家具加工厂,"116.715010,23.445664",公司企业;工厂;工厂,龙湖区,鸥汀街道蔡社北新丰一片巷号,116.71501,23.445664
214,汕头市龙湖区峰诺电子加工厂,"116.757037,23.390643",公司企业;工厂;工厂,龙湖区,新津街道辛厝寮东龙居委东龙街102,116.757037,23.390643
215,汕头市龙湖区外砂街道凤美工业区雅衣达服饰,"116.750631,23.424250",公司企业;工厂;工厂,龙湖区,外砂镇凤美工业区机场路中段,116.750631,23.42425
216,汕头市龙湖区外砂建发织造厂,"116.748741,23.433270",公司企业;工厂;工厂,龙湖区,龙头村国道南侧北畔园,116.748741,23.43327
217,汕头市龙湖区合兴泰米面制品厂,"116.730060,23.386483",公司企业;工厂;工厂,龙湖区,衡山中街14号,116.73006,23.386483
218,新双鸿纸品厂,"116.752869,23.387482",公司企业;工厂;工厂,龙湖区,辛厝寮新津路,116.752869,23.387482
219,石益达石业,"116.738281,23.420826",公司企业;工厂;工厂,龙湖区,062县道附近,116.738281,23.420826
220,城龙输送机厂,"116.738432,23.420970",公司企业;工厂;工厂,龙湖区,外砂镇华埠工业区,116.738432,23.42097
221,雅园乳品厂,"116.71191,23.445395",公司企业;工厂;工厂,龙湖区,鸥汀街道蔡社村北边洋园路128号,116.71191,23.445395
222,汕头外砂富新织造厂,"116.727751,23.454570",公司企业;工厂;工厂,龙湖区,外砂街道富砂北路富新兰园(启萌幼儿园西),116.727751,23.45457
223,汕头市龙湖区东岚毛织品加工厂,"116.761423,23.393239",公司企业;工厂;工厂,龙湖区,新津街道金港居委金南一南二巷6号,116.761423,23.393239
224,汕头市龙湖区外砂粤大木箱托盘厂,"116.739604,23.422720",公司企业;工厂;工厂,龙湖区,外砂镇华埠村华埠工业区062县道西50米,116.739604,23.42272
225,汕头启宏实业包装有限公司3号仓,"116.716052,23.431184",公司企业;工厂;工厂,龙湖区,泰山北路与万吉北街交叉口南80米,116.716052,23.431184
226,万城装饰大型激光切割剪压板铜门不锈钢工程,"116.774544,23.367641",公司企业;工厂;工厂,龙湖区,青年路西南公园旁边,116.774544,23.367641
227,阿聪,"116.792577,23.383909",公司企业;工厂;工厂,龙湖区,新溪镇新海街道东升公温林园2巷12号,116.792577,23.383909
228,汕头市锐宝工艺装饰画相框加工厂,"116.759165,23.388848",公司企业;工厂;工厂,龙湖区,新津街道马爷街西六巷2号,116.759165,23.388848
229,汕头市龙湖区添泓塑胶制品有限公司,"116.701454,23.419854",公司企业;工厂;工厂,龙湖区,龙江路与沿江北路交汇处东北角,116.701454,23.419854
230,创科电子厂,"116.759845,23.362478",公司企业;工厂;工厂,龙湖区,外充公永安村永安工业区3楼,116.759845,23.362478
231,和美毛衣工艺织造厂,"116.753119,23.432590",公司企业;工厂;工厂,龙湖区,迎宾南路89号附近,116.753119,23.43259
232,派兰特毛衫,"116.772407,23.401255",公司企业;工厂;工厂,龙湖区,新溪街道三头路下头合小学东南200米,116.772407,23.401255
233,汕头市龙湖区超耐粘合剂加工厂(固鼎防水建材),"116.739242,23.399590",公司企业;工厂;工厂,龙湖区,新锋南街一横3号,116.739242,23.39959
234,广东巨邦文化创意有限公司,"116.750311,23.414577",公司企业;工厂;工厂,龙湖区,G15沈海高速附近,116.750311,23.414577
235,滙盛织造厂,"116.744379,23.447079",公司企业;工厂;工厂,龙湖区,外砂街道青年路金洲学校西南100米,116.744379,23.447079
236,升平区中山塑胶制品厂,"116.725036,23.379346",公司企业;工厂;工厂,龙湖区,天山路成德写字楼E座3层,116.725036,23.379346
237,中铁十四局集团有限公司汕汕铁路站前六标项目部钢筋加工场,"116.758361,23.358986",公司企业;工厂;工厂,龙湖区,长平东路与南环街交叉口南320米,116.758361,23.358986
238,丰盛电力(集团)投资有限公司汕特燃机电厂,"116.73048,23.417745",公司企业;工厂;工厂,龙湖区,汕樟路与062县道交叉口东100米,116.73048,23.417745
239,汕头市龙湖区蓬艺印刷厂,"116.754617,23.429305",公司企业;工厂;工厂,龙湖区,迎宾南路迎宾工业区1栋,116.754617,23.429305
240,汕头家具厂,"116.671050,23.365774",公司企业;工厂;工厂,金平区,光华路34号,116.67105,23.365774
241,成业,"116.661620,23.403402",公司企业;工厂;工厂,金平区,金陇南路33号,116.66162,23.403402
242,汕头市棉制品厂,"116.693664,23.353554",购物服务;服装鞋帽皮具店;服装鞋帽皮具店|公司企业;工厂;工厂,金平区,红领巾路5号,116.693664,23.353554
243,汕头市阀门厂,"116.694390,23.378023",公司企业;工厂;工厂,金平区,汕樟路102号,116.69439,23.378023
244,汕头机械(集团)宏达电器厂,"116.700147,23.377300",公司企业;工厂;工厂,金平区,党校路11号,116.700147,23.3773
245,汕头市石雕厂,"116.693218,23.353267",公司企业;工厂;工厂,金平区,红领巾路6号,116.693218,23.353267
246,汕头市公路局机械修配厂,"116.705366,23.376437",公司企业;工厂;工厂,金平区,东厦路98号,116.705366,23.376437
247,汕头肥皂厂,"116.676089,23.376233",公司企业;工厂;工厂,金平区,新溪镇西河路5号,116.676089,23.376233
248,欣华包装机械有限公司,"116.654145,23.388614",公司企业;工厂;工厂,金平区,大学路升平第二工业区04b1-1号厂房,116.654145,23.388614
249,汕头市塑料五厂,"116.701231,23.388775",公司企业;工厂;工厂,金平区,汕樟路255号,116.701231,23.388775
250,汕头玻璃厂,"116.693351,23.372704",公司企业;工厂;工厂,金平区,汕樟路74号,116.693351,23.372704
251,诚辉热收缩膜厂,"116.677037,23.389812",公司企业;工厂;工厂,金平区,岐山街道潮阳路北郊公园,116.677037,23.389812
252,汕头市大窖通用设备厂,"116.688409,23.374535",公司企业;工厂;工厂,金平区,护堤路48号,116.688409,23.374535
253,汕头市南方开关厂,"116.700799,23.356951",公司企业;工厂;工厂,金平区,陵海路38号,116.700799,23.356951
254,汕头建筑材料厂,"116.692395,23.372455",公司企业;工厂;工厂,金平区,金港路5,116.692395,23.372455
255,金富丽家具厂,"116.658914,23.408438",公司企业;工厂;工厂,金平区,鮀中路下芦片,116.658914,23.408438
256,合顺不锈钢,"116.682059,23.383859",公司企业;工厂;工厂,金平区,岐山街道金凤路潮汕路交界处17号之5,116.682059,23.383859
257,汕头市电工设备厂,"116.700826,23.355857",公司企业;工厂;工厂,金平区,卫工路1号,116.700826,23.355857
258,芸妈妈手工作坊,"116.689992,23.404166",公司企业;工厂;工厂,金平区,岐山南祥二十七巷十二号,116.689992,23.404166
259,汕头市医疗器械二厂,"116.672673,23.358360",公司企业;工厂;工厂,金平区,同平路68号,116.672673,23.35836
260,汕头市东风发电设备厂,"116.675476,23.368757",公司企业;工厂;工厂,金平区,光华路82号之二,116.675476,23.368757
261,方源玻璃厂,"116.688566,23.396196",公司企业;工厂;工厂,金平区,中围中路215号,116.688566,23.396196
